stock_id,時間,開盤價,最高價,最低價,收盤價,漲跌幅,SMA5,SMA10,SMA20,SMA60,控盤者成本線,成交量,MA5,MA10,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,融券(張),差額(張).1,買進(張).1,賣出(張).1,券償(張),使用率.1,買賣超(張),外資持股(張),買進(張).2,賣出(張).2,外資持股比例,買賣超(張).1,投信持股(張),買進(張).3,賣出(張).3,投信持股比例,買賣超(張).2,自營商持股(張),買進(張).4,賣出(張).4,自營商持股比例,買賣超(張).3,主力持股(張),買進(張).5,賣出(張).5
5425,2018/10/24,43.95,43.95,42.7,42.75,-2.06,44.02,44.96,51.31,64.56,71.05,1599,1729,2562,6521,-82,129,201,10,0.1075,770,-64,133,69,0,0.0127,-394,48217,226,620,0.1999,-3,9038,0,3,0.0372,41,941,99,58,0.0039,-278,-11230,540,818
5425,2018/10/25,40.4,40.4,38.7,39.5,-7.6,42.97,44.57,50.14,63.81,70.65,3735,2032,2730,6023,-498,404,895,7,0.0993,837,67,132,199,0,0.0138,40,48272,654,614,0.2001,-750,8288,3,753,0.0341,3,944,73,70,0.0039,-124,-11354,1519,1643
5425,2019/5/10,56.7,57.1,53.6,54.2,-3.9,55.68,55.79,56.58,56.15,56.93,5047,3883,2855,6287,174,673,498,1,0.1036,349,-143,269,126,0,0.0058,-846,36561,182,1028,0.1515,0,4283,0,0,0.0176,-36,1625,161,197,0.0067,-944,-28788,747,1691
5425,2019/5/13,51.5,52.4,48.8,48.8,-9.96,54.44,54.92,56.21,55.98,56.57,7587,5143,3476,6051,-236,756,969,23,0.0997,1188,839,110,949,0,0.0196,-36,36550,233,269,0.1515,-1020,3263,0,1020,0.0134,123,1748,251,128,0.0072,-2300,-31088,1104,3404
5425,2019/5/28,48.6,49.05,47.6,47.6,-1.04,47.74,47.98,51.11,54.14,56.21,1077,961,1332,5340,53,97,44,0,0.088,607,-53,66,13,0,0.01,-291,34869,163,454,0.1436,0,2849,0,0,0.0117,-34,1699,29,63,0.007,-166,-30859,269,435
5425,2019/5/29,46.5,46.5,43,43,-9.66,46.66,47.4,50.47,53.93,55.83,7340,2222,1796,5531,191,649,436,22,0.0912,1071,464,93,557,0,0.0177,-1505,33395,250,1755,0.1375,-800,2049,0,800,0.0084,-81,1618,114,195,0.0067,-1728,-32587,1452,3180
5425,2020/1/20,50.9,51.1,50.5,50.7,-0.39,51.26,51.35,52.39,51.05,52.28,955,1039,1230,8187,-222,43,250,15,0.1349,137,4,1,5,0,0.0023,-17,34112,28,45,0.1367,0,1054,0,0,0.0042,13,2869,77,64,0.0115,-77,-45399,328,405
5425,2020/1/30,46,47.3,45.65,45.65,-9.96,49.97,50.8,51.98,50.98,52.21,2891,1424,1281,7459,-728,314,1038,4,0.1229,107,-30,31,1,0,0.0018,-160,33952,119,279,0.1361,0,1054,0,0,0.0042,-89,2780,28,117,0.0111,-621,-46020,541,1162
5425,2020/3/11,45.95,46.45,44.65,44.85,-2.18,45.79,45.41,46.03,49.12,51.57,1203,1615,1480,6999,-35,112,147,0,0.1153,190,-15,29,14,0,0.0031,-224,35800,51,275,0.1435,0,618,0,0,0.0025,-12,2472,26,38,0.0099,-207,-49597,322,529
5425,2020/3/12,44.4,44.5,40.45,41,-8.58,44.65,44.92,45.75,48.92,51.53,2950,1838,1706,6662,-337,229,560,6,0.1098,178,-12,57,45,0,0.0029,-447,35360,225,672,0.1417,0,618,0,0,0.0025,-12,2460,96,108,0.0099,-166,-49763,849,1015
5425,2020/3/13,37.15,40.7,36.9,40,-2.44,43.29,44.53,45.43,48.71,51.4,3500,2212,1890,5693,-969,102,924,147,0.0938,144,-34,93,59,0,0.0024,-348,34947,272,620,0.14,-8,610,0,8,0.0024,-57,2403,52,109,0.0096,412,-49351,1528,1116
5425,2020/3/16,39.8,40.2,36,36.05,-9.88,41.55,43.71,44.91,48.44,51.38,1881,2287,1883,5551,-142,221,347,16,0.0915,168,24,5,29,0,0.0028,-494,34457,103,597,0.1381,0,610,0,0,0.0024,-8,2395,60,68,0.0096,-478,-49829,361,839
5425,2020/3/16,39.8,40.2,36,36.05,-9.88,41.55,43.71,44.91,48.44,51.38,1881,2287,1883,5551,-142,221,347,16,0.0915,168,24,5,29,0,0.0028,-494,34457,103,597,0.1381,0,610,0,0,0.0024,-8,2395,60,68,0.0096,-478,-49829,361,839
5425,2020/3/17,33,35.65,32.45,32.45,-9.99,38.87,42.44,44.19,48.12,51.15,3741,2655,2121,5272,-279,403,651,31,0.0869,105,-63,84,21,0,0.0017,117,34574,627,510,0.1385,-200,410,0,200,0.0016,10,2405,65,55,0.0096,-614,-50443,1121,1735
5425,2020/3/17,33,35.65,32.45,32.45,-9.99,38.87,42.44,44.19,48.12,51.15,3741,2655,2121,5272,-279,403,651,31,0.0869,105,-63,84,21,0,0.0017,117,34574,627,510,0.1385,-200,410,0,200,0.0016,10,2405,65,55,0.0096,-614,-50443,1121,1735
5425,2020/3/18,32.8,33.15,29.25,29.5,-9.09,35.8,40.8,43.33,47.75,50.87,4846,3384,2499,4765,-507,487,892,102,0.0785,99,-6,16,10,0,0.0016,175,34749,607,432,0.1393,-162,248,0,162,0.001,60,2465,164,104,0.0099,-1470,-51913,946,2416
5425,2020/3/18,32.8,33.15,29.25,29.5,-9.09,35.8,40.8,43.33,47.75,50.87,4846,3384,2499,4765,-507,487,892,102,0.0785,99,-6,16,10,0,0.0016,175,34749,607,432,0.1393,-162,248,0,162,0.001,60,2465,164,104,0.0099,-1470,-51913,946,2416
5425,2020/3/19,28.25,28.7,26.55,26.55,-10,32.91,38.78,42.33,47.35,50.61,3797,3553,2696,4153,-612,259,854,17,0.0684,113,14,22,36,0,0.0019,171,35088,525,354,0.1406,0,248,0,0,0.001,-67,2398,13,80,0.0096,-368,-52281,1166,1534
5425,2021/5/10,51.1,52.1,50.6,51.1,0,50.22,52.93,54.25,55.91,56.72,1803,3415,4139,10088,-75,150,225,0,0.1562,101,58,5,63,0,0.0016,4,29804,472,468,0.1194,509,5941,510,1,0.0224,-17,91,23,40,0.0003,447,-78554,932,485
5425,2021/5/11,50.5,51,46.15,46.95,-8.12,49.45,51.95,53.81,55.85,56.63,4882,3088,4317,9695,-393,270,644,19,0.1501,202,101,79,180,0,0.0031,-2,29748,1008,1010,0.1192,-170,5771,0,170,0.0218,-115,0,58,173,0,-724,-79278,1122,1846
5425,2021/5/11,50.5,51,46.15,46.95,-8.12,49.45,51.95,53.81,55.85,56.63,4882,3088,4317,9695,-393,270,644,19,0.1501,202,101,79,180,0,0.0031,-2,29748,1008,1010,0.1192,-170,5771,0,170,0.0218,-115,0,58,173,0,-724,-79278,1122,1846
5425,2021/5/12,46.9,47.1,42.3,42.4,-9.69,48.01,50.6,53.18,55.63,56.54,6026,3770,4555,8676,-1019,435,1430,24,0.1343,90,-112,186,74,0,0.0014,648,30384,1934,1286,0.1218,-156,5615,0,156,0.0212,-198,0,7,205,0,-214,-79492,1398,1612
5425,2021/5/14,43.6,44.85,42.55,42.8,-0.47,45.25,47.93,52,55.26,56.48,2919,3745,4094,8358,9,133,123,1,0.1294,75,2,14,16,0,0.0012,-404,30715,592,996,0.1231,-58,5268,50,108,0.0199,4,4,14,10,0,-247,-79316,831,1078
5425,2021/5/17,38.6,41.1,38.55,38.6,-9.81,42.75,46.49,51.14,55.01,56.27,5272,4439,3927,7737,-621,503,1061,63,0.1198,105,30,31,61,0,0.0016,346,31110,1478,1132,0.1247,-672,4596,70,742,0.0173,-73,0,10,83,0,-532,-79848,1317,1849
5425,2021/6/30,65.5,69.2,64.8,67.1,4.84,63.26,59.3,54.55,52.13,59.49,35022,36327,24198,12964,-86,2972,3057,1,0.2007,323,61,30,93,2,0.005,2764,31681,6336,3572,0.1195,-77,19212,283,360,0.0725,3486,5399,3675,188,0.0204,4734,-62926,7555,2821
5425,2021/7/1,68,68.1,60.6,62,-7.6,63.68,60.09,55.22,52.18,59.89,24349,35303,26062,10124,-2840,2352,5192,0,0.1568,140,-183,201,19,1,0.0022,257,32144,4358,4101,0.1212,-195,19017,0,195,0.0717,-2407,2992,305,2711,0.0113,-3516,-66442,2499,6015
5425,2021/7/12,92.4,99.3,91.5,97.7,7.84,87,77.13,67,55.22,79.84,52365,56419,43522,11640,-2213,3211,5418,6,0.1802,1350,183,287,473,3,0.0209,-216,27690,5160,5375,0.1044,598,30072,880,282,0.1134,75,1926,1545,1470,0.0073,-2389,-59877,3339,5728
5425,2021/7/13,101,105,88.3,90,-7.88,89.74,79.73,68.83,55.79,84.49,69413,59428,47331,12607,967,5781,4814,0,0.1952,1147,-203,508,305,0,0.0178,946,29187,6602,5656,0.1101,-431,29641,48,479,0.1118,-177,1749,1663,1840,0.0066,-5771,-65648,5935,11706
5425,2021/7/13,101,105,88.3,90,-7.88,89.74,79.73,68.83,55.79,84.49,69413,59428,47331,12607,967,5781,4814,0,0.1952,1147,-203,508,305,0,0.0178,946,29187,6602,5656,0.1101,-431,29641,48,479,0.1118,-177,1749,1663,1840,0.0066,-5771,-65648,5935,11706
5425,2021/7/14,91.8,93.3,81.3,82.8,-8,89.52,81.3,70.3,56.24,84.65,49773,57695,48806,12068,-539,2946,3484,1,0.1869,842,-305,562,259,2,0.013,6716,35831,12778,6062,0.1351,-2852,26789,0,2852,0.1011,412,2161,1649,1237,0.0082,-276,-65924,7300,7576
5425,2021/10/12,64.5,66.6,64.4,65.5,0.77,62.7,62.13,63.65,72.83,75.3,13987,10736,8805,16849,267,1571,1304,0,0.2609,468,53,37,90,0,0.0072,-356,37606,3505,3861,0.1418,55,5465,55,0,0.0206,51,596,219,168,0.0022,12,-107219,2062,2050
5425,2021/10/13,65,66,60.1,60.2,-8.09,62.68,61.77,63.36,72.44,74.84,14610,12121,9797,17522,673,2013,1334,6,0.2713,471,3,238,241,0,0.0073,-2362,35489,2248,4610,0.1338,62,5527,62,0,0.0208,-259,337,108,367,0.0013,-3186,-110405,1582,4768
5425,2021/11/5,87.9,88.4,85.4,88.1,2.56,87.32,83.59,76.73,71.26,82.13,22855,51089,40716,18958,522,1919,1397,0,0.2935,2248,179,125,304,0,0.0348,166,26074,3342,3176,0.0983,102,21958,410,308,0.0828,210,4363,731,521,0.0165,2155,-100896,3693,1538
5425,2021/11/8,88,88,80,80.2,-8.97,85.5,83.64,77.49,71.34,82.22,34783,49464,41341,18531,-427,3771,4198,0,0.2869,1693,-555,718,163,0,0.0262,-1660,25341,3511,5171,0.0955,-1368,20590,219,1587,0.0777,-786,3577,771,1557,0.0135,-3978,-104874,2874,6852
5425,2022/6/29,81,81.9,78.2,78.9,-6.29,82.44,81.75,84.14,82.87,83.81,28029,14487,13362,16781,1137,2291,1153,1,0.2614,2841,995,399,1395,1,0.0443,-2454,24473,2230,4684,0.0928,-3394,35210,4136,7530,0.1336,-801,0,173,974,0,-4625,-102902,4801,9426
5425,2022/6/30,76.6,76.7,71.1,71.1,-9.89,80.5,80.75,83.51,82.6,83.18,24826,17761,14308,16424,-357,2472,2829,0,0.2559,4800,1959,819,2778,0,0.0748,-1055,23658,2809,3864,0.0897,-2303,29098,414,2717,0.1104,-995,0,79,1074,0,-5510,-108412,2355,7865
5425,2022/6/30,76.6,76.7,71.1,71.1,-9.89,80.5,80.75,83.51,82.6,83.18,24826,17761,14308,16424,-357,2472,2829,0,0.2559,4800,1959,819,2778,0,0.0748,-1055,23658,2809,3864,0.0897,-2303,29098,414,2717,0.1104,-995,0,79,1074,0,-5510,-108412,2355,7865
5425,2022/7/1,69.7,69.7,64,64.1,-9.85,76.86,78.86,82.41,82.22,82.24,31929,22282,16111,13462,-2962,2408,5333,37,0.2097,2088,-2712,2790,78,0,0.0325,1902,25471,6935,5033,0.0966,-2498,26600,63,2561,0.101,-340,0,344,684,0,801,-107611,6792,5991
5483,2011/8/4,82.9,84.4,81.9,82,0,84.14,85.59,86.15,88.56,91.3,8918,5394,4855,30849,-1890,0,1789,101,0.3069,0,0,0,0,0,0,7,46539,390,383,0.1157,-1223,15528,0,1223,0.0386,943,1524,983,40,0.0038,-925,-40934,2233,3158
5483,2011/8/5,68.2,69.2,68.2,68.2,-16.83,80.58,83.68,84.85,88.11,89.56,11158,6718,5603,31106,257,2005,1649,105,0.3094,0,0,0,0,0,0,-869,45670,481,1350,0.1135,-501,15027,0,501,0.0356,-854,670,62,916,0.0016,354,-40580,3556,3202
5483,2015/6/8,36.8,37.3,36.7,37,0.54,37.71,38.55,39.34,44.33,49.83,1474,2778,2653,39104,-27,297,286,38,0.2697,313,47,18,65,0,0.0022,140,81065,292,152,0.1397,0,1605,0,0,0.0028,-10,1576,11,21,0.0027,-74,-114334,458,532
5483,2015/6/9,37,37.55,33.3,33.3,-10,36.51,38,38.9,44.04,49.74,5889,3524,3071,37700,-1404,1500,2837,67,0.26,399,86,143,229,0,0.0028,110,81195,435,325,0.1399,0,1605,0,0,0.0028,-249,1327,58,307,0.0023,-499,-114833,1095,1594
5483,2015/8/3,34.25,34.65,33.55,33.8,-1.31,34.45,35.77,37.95,38.35,48.37,2572,2754,3808,36693,-6,497,431,72,0.253,599,-85,290,205,0,0.0041,-569,74798,76,644,0.1289,0,218,0,0,0.0004,-15,1542,50,65,0.0027,-337,-121959,588,925
5483,2015/8/4,34,34.05,30.45,30.95,-8.43,33.63,34.86,37.51,38.12,48.2,10011,3998,4153,34102,-2591,1769,4330,30,0.2352,885,286,130,419,3,0.0061,660,75646,1472,812,0.1304,0,218,0,0,0.0004,-328,1214,62,390,0.0021,-613,-122572,2304,2917
5483,2015/8/21,30.9,31.45,29.8,30.05,-5.65,31.22,31.11,32.16,36.2,47.75,5570,3814,3456,35043,-216,1206,1406,16,0.2417,1420,284,168,452,0,0.0098,-257,75390,319,576,0.1299,0,200,0,0,0.0003,-221,1454,76,297,0.0025,-465,-125444,977,1442
5483,2015/8/24,29.3,29.7,27.05,27.45,-8.65,30.52,30.65,31.83,35.99,47.65,7189,4983,3933,32706,-2337,1568,3725,180,0.2255,1050,-370,374,4,0,0.0072,139,75529,202,63,0.1302,0,200,0,0,0.0003,-179,1275,189,368,0.0022,329,-125115,1899,1570
5483,2016/1/6,46.4,46.45,45.2,45.2,-1.53,46,45.53,45.59,43.27,45.34,5840,7081,7194,22330,-593,495,1087,1,0.154,1854,-162,255,93,0,0.0128,294,97848,509,215,0.1686,116,21356,116,0,0.0368,-124,3654,99,223,0.0063,599,-90245,2238,1639
5483,2016/1/7,45.1,45.5,41.15,42,-7.08,45.19,45.17,45.44,43.33,45.31,9804,7296,7520,22740,410,1795,1373,12,0.1568,1677,-177,479,302,0,0.0116,648,98496,1251,603,0.1698,-630,20726,0,630,0.0357,-470,3184,200,670,0.0055,-1288,-91533,2678,3966
5483,2016/11/8,33.15,33.25,32.8,33.25,1.06,32.98,33.48,33.6,33.53,41.04,1191,1538,1897,23580,28,144,116,0,0.1626,445,1,17,18,0,0.0031,190,66787,386,196,0.1151,0,204,0,0,0.0004,-166,2083,5,171,0.0036,168,-142873,634,466
5483,2016/11/9,32.35,32.4,29.95,29.95,-9.92,32.35,33.04,33.41,33.47,40.91,12037,3495,2681,23621,41,2112,2071,0,0.1629,1681,1236,203,1445,6,0.0116,-251,66434,519,770,0.1145,0,204,0,0,0.0004,-371,1712,127,498,0.003,-658,-143531,1965,2623
5483,2017/4/21,45.9,46.15,45.5,46.1,1.88,46.02,47.06,47.6,45.22,45.64,6905,6825,9449,33364,-1041,614,1417,238,0.2301,22,-2777,2673,0,104,0.0002,-8,119219,446,454,0.2055,-282,16658,0,282,0.0287,123,4143,456,333,0.0071,834,-95090,3237,2403
5483,2017/4/24,45.2,45.6,41.5,42.5,-7.81,45.37,46.28,47.39,45.36,45.56,17087,8538,9775,32331,-1033,2157,3148,42,0.223,0,-22,0,0,22,0,-1081,118038,1231,2312,0.2035,-392,16266,0,392,0.028,-628,3515,413,1041,0.0061,-4218,-99308,3324,7542
5483,2018/2/5,95.9,101.5,95.7,101.5,1.6,101.08,99.58,91.52,83.14,89.2,12272,18609,24334,27626,-383,1873,2245,11,0.1866,8874,-99,791,693,1,0.06,1458,220895,2206,748,0.373,168,29809,168,0,0.0503,-186,9297,507,693,0.0157,667,-21844,2916,2249
5483,2018/2/6,96.2,98.6,91.4,92.5,-8.87,99.48,99.08,92.07,83.3,89.47,25657,18883,23015,26067,-1559,3169,4728,0,0.1761,6398,-2476,2915,442,3,0.0432,-2190,218701,1036,3226,0.3693,136,29945,148,12,0.0506,-1261,8036,1106,2367,0.0136,-1473,-23317,3119,4592
5483,2018/4/16,130,140.5,128,139,6.92,124.2,116.1,110.12,98.21,110.91,42338,32597,24826,23267,-1706,3345,5050,1,0.1572,4826,-383,857,477,3,0.0326,437,224262,5862,5425,0.3787,-645,37235,470,1115,0.0629,-877,8030,1078,1955,0.0136,1675,-12166,7274,5599
5483,2018/4/17,138,139,127,127.5,-8.27,126.6,118.1,111.56,99.02,112.68,27940,33174,25011,22698,-569,3360,3878,51,0.1534,3493,-1333,1417,89,5,0.0236,-1861,222385,2732,4593,0.3756,-378,36857,270,648,0.0623,-864,7166,918,1782,0.0121,-2699,-14865,2742,5441
5483,2018/6/4,137.5,139,135,136,-0.73,140,139.35,138.98,122.86,136.18,11860,18602,16183,27752,393,1402,988,21,0.1875,1702,189,194,383,0,0.0115,1657,223749,3308,1651,0.3779,-720,32769,15,735,0.0553,-176,4475,124,300,0.0076,-62,-20724,3158,3220
5483,2018/6/5,136.5,137,122.5,122.5,-9.93,135.9,137.95,138.5,123.37,135.37,32097,21818,18156,29031,1279,5224,3937,8,0.1961,2626,924,809,1733,0,0.0177,98,223847,2737,2639,0.378,-3434,29335,30,3464,0.0495,-473,4002,542,1015,0.0068,-5982,-26706,4829,10811
5483,2018/7/3,116.5,118,114.5,115.5,0,121,123.3,124.48,130.36,129.81,10979,10738,11000,22582,-35,575,596,14,0.1526,2530,-398,823,427,2,0.0171,216,251867,2613,2397,0.4254,-598,17022,0,598,0.0288,167,1806,252,85,0.0031,477,-8658,2968,2491
5483,2018/7/4,114,114,104.5,107,-7.36,116.8,121.7,123.7,130.22,129.06,14744,10821,11409,22354,-228,1451,1660,19,0.151,2120,-410,791,381,0,0.0143,452,251940,2837,2385,0.4255,-767,16255,0,767,0.0275,-389,1417,315,704,0.0024,990,-7668,3663,2673
5483,2018/8/1,106.5,107,97.7,99.2,-5.52,106.84,109.77,111.79,124.66,122.42,22364,9689,8033,21560,1198,2321,1099,24,0.1457,2285,620,596,1216,0,0.0154,-1255,248540,3001,4255,0.4197,-1565,12004,54,1619,0.0203,-451,1029,286,737,0.0017,-3125,-8448,2905,6030
5483,2018/8/2,99.4,99.4,91.6,92,-7.26,103.24,107.42,111.04,124.01,121.17,21080,12875,9435,21049,-511,1496,1988,19,0.1422,1779,-506,1042,536,0,0.012,747,250487,3662,2915,0.423,-337,11667,30,367,0.0197,164,1193,728,564,0.002,-1547,-9995,5285,6832
5483,2018/9/6,84.3,85.5,83.6,85,0.83,85.1,86.05,87.5,104.8,111.2,4018,5242,6270,17616,-187,193,343,37,0.119,2731,-39,179,140,0,0.0185,195,254642,1136,941,0.43,0,5081,0,0,0.0086,80,1912,140,60,0.0032,408,-14573,1157,749
5483,2018/9/7,86,86.1,76.6,77.2,-9.18,82.94,85.32,86.71,103.96,110.57,12483,6697,6678,17715,99,1247,1135,13,0.1197,2639,-92,627,535,0,0.0178,-1042,253674,1533,2575,0.4284,-538,4543,0,538,0.0077,-282,1630,160,442,0.0028,-2385,-16958,2077,4462
5483,2018/9/7,86,86.1,76.6,77.2,-9.18,82.94,85.32,86.71,103.96,110.57,12483,6697,6678,17715,99,1247,1135,13,0.1197,2639,-92,627,535,0,0.0178,-1042,253674,1533,2575,0.4284,-538,4543,0,538,0.0077,-282,1630,160,442,0.0028,-2385,-16958,2077,4462
5483,2018/9/10,76,76,69.5,69.5,-9.97,80.08,83.45,85.77,102.99,109.4,15429,8066,7480,17910,195,2131,1886,50,0.121,3120,481,808,1289,0,0.0211,-360,253319,2302,2662,0.4278,-937,3606,0,937,0.0061,-210,1420,207,417,0.0024,-2110,-19068,3854,5964
5483,2018/9/11,70.4,71.6,67.9,69.5,0,77.1,81.66,84.67,102.08,107.93,19164,10840,8841,18667,757,1712,929,26,0.1261,2507,-613,919,308,2,0.0169,3414,256743,5279,1865,0.4336,-2082,1524,0,2082,0.0026,338,1758,552,214,0.003,-2269,-21337,5420,7689
5483,2018/9/12,70.5,70.5,63.8,64.4,-7.34,73.12,79.36,83.37,101.1,106.2,22686,14756,10431,19468,801,2422,1587,34,0.1315,2601,94,397,491,0,0.0176,1598,258341,4132,2534,0.4363,-657,867,48,705,0.0015,-108,1650,259,367,0.0028,-2492,-23829,4892,7384
5483,2018/10/4,74.8,75.8,74.2,75.8,1.2,77.5,77.85,75.24,90.36,98.87,7330,10298,15023,19000,72,517,444,1,0.1284,6406,442,361,803,0,0.0433,944,259189,2135,1191,0.4377,0,3103,0,0,0.0052,12,1162,103,91,0.002,829,-21117,1398,569
5483,2018/10/5,74.6,74.8,69.4,70,-7.65,75.82,77.39,74.49,89.59,98.27,16326,10990,15811,18834,-166,1399,1561,4,0.1272,5369,-1037,1765,728,0,0.0363,-1014,258791,2677,3691,0.4371,-100,3003,0,100,0.0051,-146,1016,261,407,0.0017,-1362,-22479,1494,2856
5483,2018/10/9,68.5,71.5,67.6,70.5,3.68,71.84,75.28,74.08,88.05,97.11,15391,13878,12622,18402,-260,702,954,8,0.1243,5243,-242,1028,786,0,0.0354,271,257198,4431,4160,0.4385,3,2690,3,0,0.0045,15,875,280,265,0.0015,678,-22276,1801,1123
5483,2018/10/11,63.7,65,63.5,63.5,-9.93,69.56,73.68,73.78,87.19,96.27,10732,13378,12097,18207,-195,1673,1790,78,0.123,4043,-1200,1559,359,0,0.0273,-3937,253139,924,4861,0.4316,0,2690,0,0,0.0045,58,933,499,441,0.0016,-3705,-25981,1661,5366
5483,2018/10/24,58.5,59,55,56,-3.95,60.66,62.32,68.8,79.81,91.75,16189,10775,11803,18620,444,1687,1119,124,0.127,4225,-221,884,663,0,0.0288,661,249767,3039,2378,0.4258,-1528,1916,0,1528,0.0032,-97,956,42,139,0.0016,-967,-31159,2603,3570
5483,2018/10/25,52,53.4,50.4,50.4,-10,57.68,61.01,67.35,78.9,90.67,16440,11869,12374,17613,-1007,1720,2501,226,0.1201,4473,248,744,993,1,0.0305,947,251387,4987,4040,0.4286,-1864,52,7,1871,0.0001,-36,920,55,91,0.0016,-237,-31396,3992,4229
5483,2018/12/19,70.7,71.2,68.1,68.5,-2.14,69.7,70.28,74.63,69.29,79.27,14777,17776,20254,20416,118,1054,919,17,0.1393,6928,267,513,780,0,0.0473,-1320,207453,475,1795,0.3538,0,6732,0,0,0.0115,369,2848,786,417,0.0049,-702,-53838,1283,1985
5483,2018/12/20,67.2,67.8,61.7,61.7,-9.93,68.08,69.04,74.08,69,78.3,37425,21342,21359,22108,1692,3846,2139,15,0.1508,7871,943,1442,2390,5,0.0537,-75,207833,1789,1864,0.3544,-2013,4719,0,2013,0.008,-168,2680,515,683,0.0046,-10058,-63896,3230,13288
5483,2020/1/20,106.5,108,105,107,1.9,103.5,99.85,99.97,94.38,91.66,12500,16262,11803,19836,-346,1134,1473,6,0.1353,3663,69,57,126,0,0.025,-60,198132,754,814,0.3379,748,18531,748,0,0.0316,-417,7155,97,514,0.0122,873,-43920,2778,1905
5483,2020/1/30,99,100.5,96.3,96.3,-10,102.96,100.03,99.89,94.41,91.91,19850,18080,12706,19604,-232,2961,3192,1,0.1338,2863,-800,958,163,5,0.0195,-1781,196528,3398,5179,0.3352,118,18649,580,462,0.0318,10,7165,1099,1089,0.0122,-958,-44878,5018,5976
5483,2020/3/6,108,108.5,105.5,106,-2.75,106.7,108.9,108.3,101.62,99.27,7488,11003,10899,17704,662,1159,493,4,0.1208,3722,-181,281,100,0,0.0254,-580,189528,407,987,0.3232,-327,22185,129,456,0.0378,-364,10404,220,584,0.0177,-780,-39784,1929,2709
5483,2020/3/9,103,104,98,98.3,-7.26,104.66,107.08,108.07,101.8,99.31,16298,11536,11528,17632,-72,1735,1757,50,0.1203,2831,-891,1183,292,0,0.0193,-2106,187591,753,2859,0.3199,-984,21201,0,984,0.0362,-291,10113,470,761,0.0173,-3361,-43145,2865,6226
5483,2020/3/18,87,87.2,84.2,84.2,0,88.12,95.44,103.07,101.38,98.28,14177,16392,14132,17845,-74,1124,1168,30,0.1218,2436,363,246,611,2,0.0166,-2662,176248,323,2985,0.3006,111,20767,132,21,0.0354,-518,8299,287,805,0.0142,1080,-41901,5075,3995
5483,2020/3/19,84.2,84.5,75.8,75.8,-9.98,84.48,92.12,101.06,101.06,97.44,24893,18148,15429,15506,-2339,2220,4453,106,0.1058,1621,-815,1084,269,0,0.0111,-6457,169791,1856,8313,0.2896,-16,20751,173,189,0.0354,-238,8061,488,726,0.0138,-2009,-43910,7627,9636
5483,2020/3/20,80,83,78.2,80.6,6.33,82.26,89.58,99.24,100.8,97.12,16643,16670,16344,15625,119,1938,1774,45,0.1066,1821,200,413,614,1,0.0124,-2486,166958,908,3394,0.2847,-100,20651,134,234,0.0352,293,8354,570,277,0.0143,-2168,-46078,1835,4003
5483,2020/3/23,75.3,76.6,73.6,73.6,-8.68,79.68,87.11,97.1,100.41,96.74,11835,16535,15898,15603,-22,1033,1049,6,0.1065,1724,-97,556,460,1,0.0118,-2739,164265,441,3180,0.2802,-956,19695,3,959,0.0336,-590,7764,216,806,0.0132,-2053,-48131,3093,5146
5483,2020/7/22,106.5,108.5,106,108,1.89,104.5,103.8,100.3,93.5,95.28,19238,14223,12978,16907,880,2509,1626,3,0.1154,0,0,0,0,0,0,-1099,122640,994,2093,0.2092,65,3615,68,3,0.0062,1017,7246,1140,123,0.0124,-414,-69771,6078,6492
5483,2020/7/23,103,103.5,100,100,-7.41,104.1,103.2,100.61,93.73,95.47,16055,14683,12421,17742,835,2096,1259,2,0.1211,50,50,0,50,0,0.0003,-2309,120331,631,2940,0.2052,36,3651,36,0,0.0062,-1565,5681,39,1604,0.0097,-7665,-77436,2046,9711
5483,2021/5/10,179.5,180,172,172,-3.64,175.3,184.9,181.08,170,171.2,10437,18088,17713,13314,247,591,344,0,0.0908,266,-58,73,18,3,0.0018,-3402,164380,1623,5025,0.2804,-725,11969,17,742,0.0204,-342,4406,69,411,0.0075,-711,-85457,4337,5048
5483,2021/5/11,167,167,155,158,-8.14,170.3,180.7,180.45,170.13,170.74,24945,18041,17636,12677,-637,1012,1609,40,0.0865,303,37,92,129,0,0.0021,-1092,163467,7351,8443,0.2788,-1716,10253,97,1813,0.0175,-647,3759,164,811,0.0064,-3411,-88868,5929,9340
6104,2015/6/2,63.3,66.4,63,63.1,-0.32,63.52,63.36,63.62,66.67,66.21,5557,3179,3172,14762,346,1617,1270,1,0.6586,2511,171,67,238,0,0.112,103,7882,114,11,0.0879,-900,10349,120,1020,0.1154,-291,2444,278,569,0.0273,-1073,-24320,815,1888
6104,2015/6/3,63.1,63.3,56.9,56.9,-9.83,62.26,62.72,62.92,66.62,64.93,11001,4947,3675,15637,875,3301,2418,8,0.6977,2611,100,712,812,0,0.1165,-509,7373,55,564,0.0822,-2177,8172,0,2177,0.0912,-669,1775,83,752,0.0198,-3176,-27496,1239,4415
6104,2015/6/8,53.5,54.1,50.5,51.3,-3.93,55.7,59.69,60.75,66.2,63.04,5514,6948,4872,16186,281,1351,1017,53,0.7222,2083,-160,647,487,0,0.0929,434,8193,447,13,0.0913,-1411,4985,0,1411,0.0556,-85,1615,80,165,0.018,-792,-29449,1179,1971
